,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,VZ,V,WMT,WBA,DIS,^DJI
2011-08-09,82.69000244140625,46.099998474121094,53.43000030517578,62.34000015258789,87.4800033569336,93.4000015258789,14.0600004196167,33.34000015258789,,71.63999938964844,122.7300033569336,30.149999618530273,170.61000061035156,20.600000381469727,62.20000076293945,36.400001525878906,85.95999908447266,31.219999313354492,25.579999923706055,20.625,17.600000381469727,60.220001220703125,45.0409049987793,51.689998626708984,44.72999954223633,34.290000915527344,20.690000534057617,50.81999969482422,36.290000915527344,34.70000076293945,11239.76953125
2011-08-10,78.2300033569336,42.79999923706055,51.95571517944336,57.40999984741211,83.51000213623047,90.56999969482422,13.729999542236328,31.979999542236328,,68.02999877929688,110.33999633789062,28.510000228881836,162.5399932861328,19.93000030517578,60.20000076293945,34.369998931884766,84.08000183105469,29.809999465942383,24.200000762939453,19.832500457763672,17.049999237060547,58.5099983215332,42.44178771972656,49.040000915527344,41.849998474121094,33.65999984741211,19.81999969482422,48.40999984741211,34.720001220703125,31.540000915527344,10719.9404296875
2011-08-11,81.22000122070312,45.06999969482422,53.38571548461914,58.849998474121094,87.25,94.06999969482422,15.920000076293945,33.23500061035156,,71.58000183105469,118.0999984741211,30.049999237060547,166.72999572753906,20.760000228881836,63.439998626708984,36.689998626708984,86.27999877929688,31.200000762939453,25.190000534057617,20.8125,17.809999465942383,60.45000076293945,43.88924026489258,51.38999938964844,43.93000030517578,34.619998931884766,21.1299991607666,49.72999954223633,34.7400016784668,32.119998931884766,11143.3095703125
2011-08-12,82.54000091552734,44.88999938964844,53.855712890625,61.75,89.80999755859375,95.86000061035156,15.989999771118164,33.56999969482422,,72.0,116.47000122070312,30.579999923706055,168.1999969482422,20.649999618530273,63.36000061035156,35.90999984741211,86.5,31.34000015258789,25.100000381469727,21.059999465942383,17.860000610351562,61.13999938964844,45.5947151184082,51.130001068115234,44.810001373291016,34.29999923706055,20.957500457763672,49.75,35.220001220703125,33.09000015258789,11269.01953125
2011-08-15,83.30999755859375,45.81999969482422,54.772857666015625,62.70000076293945,91.37000274658203,99.0999984741211,16.030000686645508,34.099998474121094,,74.29000091552734,119.12999725341797,31.459999084472656,172.99000549316406,20.889999389648438,64.58999633789062,36.880001068115234,86.81999969482422,32.130001068115234,25.510000228881836,21.282499313354492,18.34000015258789,61.880001068115234,46.280677795410156,52.27000045776367,45.939998626708984,35.04999923706055,21.467500686645508,49.97999954223633,36.7400016784668,33.650001525878906,11482.900390625
2011-08-16,82.12999725341797,44.88999938964844,54.354286193847656,62.22999954223633,89.3499984741211,98.13999938964844,16.0,34.084999084472656,,73.5,116.87000274658203,33.119998931884766,171.24000549316406,20.790000915527344,64.36000061035156,36.029998779296875,86.66999816894531,32.099998474121094,25.350000381469727,20.80500030517578,18.309999465942383,61.619998931884766,45.65764617919922,51.97999954223633,45.5,34.880001068115234,21.457500457763672,51.91999816894531,37.2599983215332,33.41999816894531,11405.9296875
2011-08-17,80.93000030517578,45.86000061035156,54.34857177734375,62.18000030517578,87.63999938964844,97.68000030517578,15.850000381469727,34.63999938964844,,74.16000366210938,117.25,33.40999984741211,171.47999572753906,20.670000076293945,64.26000213623047,36.56999969482422,87.5,32.20000076293945,25.25,20.637500762939453,18.489999771118164,61.66999816894531,45.34298324584961,52.20000076293945,45.529998779296875,35.61000061035156,20.997499465942383,51.54999923706055,36.13999938964844,33.369998931884766,11410.2099609375
2011-08-18,77.41999816894531,44.279998779296875,52.2928581237793,58.93000030517578,83.33000183105469,93.23999786376953,15.010000228881836,33.880001068115234,,70.94000244140625,113.13999938964844,32.15999984741211,163.8300018310547,19.770000457763672,63.15999984741211,35.189998626708984,85.61000061035156,31.059999465942383,24.670000076293945,19.979999542236328,17.709999084472656,60.86000061035156,42.869728088378906,49.790000915527344,43.88999938964844,35.06999969482422,20.072500228881836,51.790000915527344,35.060001373291016,32.54999923706055,10990.580078125
2011-08-19,76.87000274658203,44.470001220703125,50.861427307128906,57.540000915527344,79.97000122070312,93.29000091552734,15.079999923706055,33.54999923706055,,69.80000305175781,111.76000213623047,31.8799991607666,157.5399932861328,19.190000534057617,63.13999938964844,34.349998474121094,87.2300033569336,31.260000228881836,24.049999237060547,19.645000457763672,17.670000076293945,60.959999084472656,42.448081970214844,49.459999084472656,43.31999969482422,34.709999084472656,19.899999618530273,52.29999923706055,34.45000076293945,31.850000381469727,10817.650390625
2011-08-22,76.94999694824219,44.599998474121094,50.91999816894531,58.380001068115234,79.88999938964844,93.30000305175781,15.010000228881836,33.6349983215332,,70.18000030517578,106.51000213623047,32.279998779296875,158.97999572753906,19.3799991607666,63.290000915527344,33.40999984741211,87.76000213623047,31.309999465942383,23.979999542236328,19.8125,17.68000030517578,61.709999084472656,42.59282684326172,49.119998931884766,43.61000061035156,34.81999969482422,19.947500228881836,52.189998626708984,34.900001525878906,32.02000045776367,10854.650390625
2011-08-23,79.66999816894531,46.41999816894531,53.371429443359375,60.77000045776367,82.9800033569336,97.33000183105469,15.4399995803833,34.529998779296875,,73.66000366210938,106.86000061035156,33.11000061035156,164.32000732421875,19.709999084472656,64.97000122070312,34.779998779296875,89.52999877929688,31.940000534057617,24.719999313354492,20.897499084472656,18.239999771118164,63.02000045776367,44.008811950683594,49.349998474121094,44.869998931884766,35.959999084472656,20.9424991607666,53.209999084472656,34.68000030517578,32.11000061035156,11176.759765625
2011-08-24,80.29000091552734,48.08000183105469,53.7400016784668,61.689998626708984,85.4000015258789,97.58999633789062,15.460000038146973,34.84000015258789,,73.54000091552734,110.30999755859375,34.369998931884766,166.75999450683594,19.799999237060547,65.52999877929688,35.83000183105469,90.12999725341797,32.22999954223633,24.899999618530273,21.450000762939453,18.389999389648438,63.310001373291016,44.94021224975586,49.5099983215332,45.90999984741211,36.470001220703125,21.594999313354492,53.369998931884766,34.33000183105469,32.5099983215332,11320.7099609375
2011-08-25,78.19000244140625,48.09000015258789,53.388572692871094,61.099998474121094,83.25,95.95999908447266,15.079999923706055,33.98500061035156,,71.7699966430664,109.83999633789062,33.84000015258789,165.5800018310547,19.420000076293945,64.55000305175781,35.720001220703125,88.70999908447266,31.860000610351562,24.56999969482422,20.940000534057617,17.959999084472656,62.529998779296875,44.52485656738281,47.9900016784668,45.09000015258789,35.77000045776367,21.02750015258789,52.70000076293945,34.11000061035156,32.0099983215332,11149.8203125
2011-08-26,80.01000213623047,48.47999954223633,54.797142028808594,62.79999923706055,85.16000366210938,96.8499984741211,15.319999694824219,34.25,,72.63999938964844,111.75,34.0,169.13999938964844,19.770000457763672,64.27999877929688,36.209999084472656,89.93000030517578,31.920000076293945,25.25,21.572500228881836,18.209999084472656,62.56999969482422,45.03461456298828,48.29999923706055,45.720001220703125,35.7599983215332,21.462499618530273,52.900001525878906,34.5099983215332,32.400001525878906,11284.5400390625
2011-08-29,82.0999984741211,48.54999923706055,55.709999084472656,64.5999984741211,88.1500015258789,98.73999786376953,15.739999771118164,34.8650016784668,,74.12000274658203,116.06999969482422,33.9900016784668,172.6199951171875,20.299999237060547,65.86000061035156,37.63999938964844,90.79000091552734,32.459999084472656,25.84000015258789,22.135000228881836,18.8799991607666,63.09000015258789,46.48835754394531,50.75,46.7599983215332,36.13999938964844,21.645000457763672,53.189998626708984,35.459999084472656,33.15999984741211,11539.25
2011-08-30,82.06999969482422,48.65999984741211,55.71285629272461,66.02999877929688,89.83000183105469,98.4000015258789,15.630000114440918,34.93000030517578,,73.91000366210938,115.18000030517578,33.56999969482422,172.50999450683594,20.239999771118164,65.7699966430664,37.060001373291016,90.77999877929688,32.70000076293945,26.229999542236328,21.592500686645508,18.8799991607666,63.5,46.419132232666016,50.209999084472656,47.279998779296875,36.310001373291016,21.982500076293945,52.81999969482422,35.5,33.58000183105469,11559.9501953125
2011-08-31,82.9800033569336,49.709999084472656,54.97571563720703,66.86000061035156,91.0,98.83999633789062,15.670000076293945,35.224998474121094,,74.0199966430664,116.22000122070312,33.380001068115234,171.91000366210938,20.1299991607666,65.80000305175781,37.560001373291016,90.41000366210938,33.099998474121094,26.600000381469727,21.662500381469727,18.979999542236328,63.68000030517578,46.727500915527344,50.459999084472656,47.52000045776367,36.16999816894531,21.969999313354492,53.189998626708984,35.209999084472656,34.060001373291016,11613.5302734375
2011-09-01,81.61000061035156,49.5,54.432857513427734,66.05000305175781,88.55000305175781,98.5199966430664,15.819999694824219,35.224998474121094,,73.48999786376953,112.16000366210938,32.93000030517578,170.3300018310547,19.989999771118164,65.33000183105469,36.29999923706055,90.06999969482422,32.900001525878906,26.209999084472656,21.637500762939453,18.90999984741211,63.2599983215332,45.97230911254883,50.209999084472656,47.18000030517578,35.880001068115234,21.9325008392334,52.650001525878906,35.650001525878906,33.380001068115234,11493.5703125
2011-09-02,79.3499984741211,48.5099983215332,53.43571472167969,64.02999877929688,85.37999725341797,96.41000366210938,15.40999984741211,34.869998931884766,,72.13999938964844,107.05999755859375,32.18000030517578,166.97999572753906,19.639999389648438,64.06999969482422,34.630001068115234,89.08999633789062,32.369998931884766,25.799999237060547,21.010000228881836,18.459999084472656,62.54999923706055,44.70736312866211,48.869998931884766,45.72999954223633,35.560001373291016,21.387500762939453,52.029998779296875,34.77000045776367,32.459999084472656,11240.259765625
2011-09-06,78.08000183105469,48.060001373291016,54.248573303222656,62.77000045776367,85.69999694824219,95.61000061035156,15.279999732971191,34.71500015258789,,71.1500015258789,104.55999755859375,32.04999923706055,165.11000061035156,19.540000915527344,64.63999938964844,33.439998626708984,88.81999969482422,32.25,25.510000228881836,20.940000534057617,18.649999618530273,62.380001068115234,44.36752700805664,48.529998779296875,45.709999084472656,35.220001220703125,21.46500015258789,51.68000030517578,35.099998474121094,31.760000228881836,11139.2998046875
2011-09-07,80.56999969482422,49.97999954223633,54.84714126586914,64.9000015258789,88.69000244140625,99.29000091552734,15.880000114440918,35.400001525878906,,73.6500015258789,108.33999633789062,32.869998931884766,167.30999755859375,20.079999923706055,65.43000030517578,34.81999969482422,89.29000091552734,32.959999084472656,26.0,21.627500534057617,19.010000228881836,62.720001220703125,45.91566848754883,50.220001220703125,47.209999084472656,35.619998931884766,22.1200008392334,52.41999816894531,36.08000183105469,32.630001068115234,11414.8603515625
2011-09-08,79.26000213623047,49.529998779296875,54.87714385986328,62.810001373291016,87.04000091552734,98.41000366210938,16.290000915527344,35.584999084472656,,72.81999969482422,104.79000091552734,32.459999084472656,165.25,19.899999618530273,64.94999694824219,33.5099983215332,88.61000061035156,32.779998779296875,26.219999313354492,21.332500457763672,18.81999969482422,62.90999984741211,45.70799255371094,49.34000015258789,47.20000076293945,35.380001068115234,21.864999771118164,52.209999084472656,35.880001068115234,31.950000762939453,11295.8095703125
2011-09-09,76.6500015258789,47.279998779296875,53.92571258544922,61.790000915527344,83.95999908447266,95.19000244140625,15.819999694824219,34.685001373291016,,71.01000213623047,102.25,31.8700008392334,161.3699951171875,19.700000762939453,63.63999938964844,32.08000183105469,85.02999877929688,31.84000015258789,25.739999771118164,20.625,18.280000686645508,61.84000015258789,44.38640594482422,48.13999938964844,45.52000045776367,35.2400016784668,21.587499618530273,51.36000061035156,35.33000183105469,31.040000915527344,10992.1298828125
2011-09-12,78.22000122070312,47.459999084472656,54.27714157104492,62.38999938964844,83.87000274658203,95.91000366210938,16.09000015258789,34.689998626708984,,71.83999633789062,102.91999816894531,32.349998474121094,162.4199981689453,20.280000686645508,63.59000015258789,32.41999816894531,86.19000244140625,32.0,25.889999389648438,21.09000015258789,18.25,61.83000183105469,44.76400375366211,48.959999084472656,46.2599983215332,35.25,21.862499237060547,51.81999969482422,35.65999984741211,31.290000915527344,11061.1201171875
2011-09-13,77.80999755859375,47.900001525878906,54.94571304321289,62.849998474121094,85.0199966430664,95.93000030517578,16.350000381469727,34.54999923706055,,71.6500015258789,104.08999633789062,32.65999984741211,163.42999267578125,20.760000228881836,63.61000061035156,32.4900016784668,86.12000274658203,31.739999771118164,26.040000915527344,21.454999923706055,18.329999923706055,61.939998626708984,45.5947151184082,48.939998626708984,47.9900016784668,35.5,21.9424991607666,51.59000015258789,35.93000030517578,31.450000762939453,11105.849609375
2011-09-14,79.44000244140625,48.9900016784668,55.61428451538086,63.029998779296875,85.44999694824219,97.30999755859375,16.329999923706055,34.8849983215332,,72.63999938964844,104.54000091552734,33.540000915527344,167.24000549316406,21.1200008392334,63.72999954223633,32.79999923706055,86.75,32.119998931884766,26.5,21.872499465942383,18.40999984741211,62.34000015258789,46.3687858581543,48.939998626708984,48.68000030517578,35.599998474121094,22.395000457763672,52.20000076293945,36.650001525878906,32.290000915527344,11246.73046875
